Id,Class,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,strongcompnum,modularity_class,stat_inf_class,clustering,eigencentrality
1716,0,,3,4,7,3,4,7,6,0.305429,0.317783,0.000561,0.005668,0.005548,NaN,0,506,2,17,0,0.028962
1697,0,,3,4,7,3,4,7,6,0.310336,0.323339,0.000363,0.005513,0.005932,NaN,0,506,14,9,0.25,0.027582
1808,0,,3,4,7,3,4,7,7,0.266198,0.279231,0.000001,0.001517,0.002171,NaN,0,506,12,74,0.583333,0.011074
1703,0,,2,3,5,3,4,7,7,0.269918,0.281113,0.000056,0.001276,0.001174,NaN,0,506,1,48,0,0.006978
1882,0,,3,3,6,3,4,7,7,0.294321,0.307324,0.000005,0.006045,0.005491,NaN,0,506,2,52,0.333333,0.02809
1613,0,,2,2,4,3,4,7,7,0.25119,0.260024,0.000026,0.000482,0.000612,NaN,0,506,2,2,0,0.003571
1711,0,,3,3,6,3,4,7,7,0.283606,0.295617,0.000023,0.004183,0.004346,NaN,0,506,13,58,0.333333,0.022303
1689,0,,2,3,5,3,4,7,7,0.270717,0.281577,0.000657,0.000522,0.001831,NaN,0,506,1,4,0.166667,0.003071
1658,0,,3,4,7,3,4,7,7,0.269627,0.280034,0.000048,0.000568,0.001991,NaN,0,506,2,26,0,0.003916
1791,0,,1,2,3,3,4,7,7,0.280527,0.292045,0.000003,0.000302,0.002749,NaN,0,506,1,70,0,0.001778
1733,0,,2,2,4,3,4,7,7,0.260988,0.271258,0.000005,0.000594,0.000622,NaN,0,506,1,4,0,0.003578
1773,0,,1,1,2,3,4,7,7,0.247588,0.25469,0,0.000444,0.000469,NaN,0,506,11,78,0,0.002691
1651,0,,2,3,5,3,4,7,7,0.270639,0.281232,0.000006,0.000499,0.001856,NaN,0,506,6,17,0,0.00365
1705,0,,3,3,6,3,4,7,7,0.261534,0.271211,0.000457,0.001242,0.000978,NaN,0,506,8,58,0,0.00579
1665,0,,3,4,7,3,4,7,7,0.268544,0.279542,0.000094,0.000794,0.001497,NaN,0,506,2,58,0,0.004731
1713,0,,2,2,4,3,4,7,7,0.239211,0.246712,0.000003,0.00023,0.000368,NaN,0,506,8,9,0,0.002165
1676,0,,2,2,4,3,4,7,7,0.247131,0.256275,0.000003,0.000258,0.000094,NaN,0,506,1,4,0,0.00066
1625,0,,3,4,7,3,4,7,7,0.241027,0.248591,0.000631,0.000112,0.001164,NaN,0,506,2,93,0,0.00083
1848,0,,2,2,4,3,4,7,8,0.223501,0.230976,0,0.000203,0.000403,NaN,0,506,12,22,1,0.002121
1741,0,,3,3,6,3,4,7,7,0.26106,0.271193,0.00027,0.001774,0.001976,NaN,0,506,7,86,0.333333,0.010832
1629,0,,3,4,7,3,4,7,8,0.220619,0.226753,0.000786,0,0.000071,NaN,0,506,14,26,0.333333,0.000148
1493,0,,3,2,5,4,3,7,6,0.320777,0.339187,0.000004,0.009489,0.008203,NaN,0,506,1,5,0.666667,0.049606
1465,0,,3,3,6,4,3,7,6,0.300168,0.319696,0.000077,0.004918,0.005025,NaN,0,506,2,34,0,0.0284
1574,0,,4,3,7,4,3,7,7,0.297051,0.311883,0.000025,0.011102,0.007391,NaN,0,506,13,22,0.5,0.058454
1521,0,,2,1,3,4,3,7,8,0.232199,0.238055,0.000012,0.003681,0.000091,NaN,0,506,2,1,0,0.020767
1505,0,,3,2,5,4,3,7,7,0.268988,0.280307,0.000015,0.005634,0.002062,NaN,0,506,7,86,0.5,0.03179
1413,0,,4,3,7,4,3,7,7,0.258771,0.26812,0.000077,0.004198,0.000668,NaN,0,506,14,63,0.333333,0.024338
1430,0,,4,3,7,4,3,7,7,0.297996,0.310153,0.000012,0.004647,0.004023,NaN,0,506,14,89,0.333333,0.024396
1553,0,,4,3,7,4,3,7,6,0.302641,0.317516,0.000018,0.008193,0.007023,NaN,0,506,15,30,0.166667,0.041351
1533,0,,2,2,4,4,3,7,7,0.263725,0.275699,0,0.001347,0.002054,NaN,0,506,12,74,1,0.010409
1489,0,,3,3,6,4,3,7,6,0.287589,0.299818,0.000001,0.004734,0.004362,NaN,0,506,1,5,0.833333,0.023463
1564,0,,2,2,4,4,3,7,6,0.292574,0.305115,0.00002,0.003839,0.002142,NaN,0,506,1,4,0,0.011803
1582,0,,3,3,6,4,3,7,6,0.283627,0.295761,0.000007,0.003433,0.001809,NaN,0,506,1,24,0.333333,0.009454
1468,0,,3,3,6,4,3,7,7,0.274949,0.285876,0.000013,0.001793,0.001559,NaN,0,506,8,58,0.333333,0.008883
1423,0,,3,3,6,4,3,7,7,0.256873,0.266772,0.000016,0.000984,0.000991,NaN,0,506,6,12,0,0.005997
1594,0,,2,2,4,4,3,7,7,0.262671,0.27376,0.000002,0.001044,0.000916,NaN,0,506,3,58,0,0.004452
1559,0,,3,3,6,4,3,7,7,0.250602,0.259556,0.000008,0.000588,0.000565,NaN,0,506,12,22,0.166667,0.002855
1527,0,,2,2,4,4,3,7,7,0.253759,0.261484,0.000002,0.000752,0.000531,NaN,0,506,11,70,0,0.002911
1419,0,,3,3,6,4,3,7,7,0.238875,0.245109,0.000009,0.000231,0.000249,NaN,0,506,2,0,0,0.001573
1479,0,,3,2,5,4,3,7,7,0.270894,0.281003,0.00049,0.001592,0.00179,NaN,0,506,11,10,0,0.010105
1563,0,,1,1,2,4,3,7,7,0.232329,0.238251,0,0.000143,0.000237,NaN,0,506,13,30,0,0.001268
1218,0,,4,2,6,5,2,7,6,0.285878,0.298839,0.000235,0.006171,0.002463,NaN,0,506,2,20,0.15,0.028438
1317,0,,4,2,6,5,2,7,7,0.276144,0.286852,0.000003,0.006886,0.00184,NaN,0,506,13,28,0.166667,0.036591
1307,0,,4,2,6,5,2,7,6,0.302495,0.315363,0.000005,0.00928,0.006056,NaN,0,506,14,30,0,0.046484
1396,0,,4,1,5,5,2,7,7,0.284359,0.297245,0,0.003792,0.002337,NaN,0,506,3,16,0.833333,0.015549
1393,0,,4,3,7,5,2,7,7,0.268429,0.279952,0.000014,0.004834,0.001779,NaN,0,506,3,16,0.583333,0.019785
1357,0,,2,2,4,5,2,7,7,0.251798,0.260522,0.000001,0.000997,0.000813,NaN,0,506,14,50,0,0.004071
1354,0,,2,2,4,5,2,7,7,0.255193,0.2651,0.000002,0.000496,0.000465,NaN,0,506,12,74,0,0.002958
1369,0,,1,1,2,5,2,7,7,0.254586,0.263532,0,0.000599,0.000485,NaN,0,506,1,48,0,0.002831
1221,0,,4,6,10,5,2,7,7,0.286841,0.299333,0.00004,0.001873,0.004076,NaN,0,506,14,2,0.166667,0.006533
1153,0,,3,5,8,6,1,7,7,0.280191,0.294216,0.00001,0.004289,0.005316,NaN,0,506,11,86,0.2,0.025763
1113,0,,2,1,3,6,1,7,7,0.242148,0.250742,0.000003,0.003596,0.000194,NaN,0,506,8,3,0,0.014494
1080,0,,2,1,3,6,1,7,7,0.250468,0.258916,0,0.000825,0.00054,NaN,0,506,2,20,1,0.004131
1135,0,,2,1,3,6,1,7,1,1,1,0.000228,0.001121,0,NaN,0,230,1,48,0,0.005846
1201,0,,3,1,4,6,1,7,7,0.219136,0.224952,0.000002,0.002658,0.000082,NaN,0,506,13,25,0,0.010815
1079,0,,2,1,3,6,1,7,7,0.215978,0.220738,0.000001,0.000406,0.000051,NaN,0,506,2,20,0,0.001196
1081,0,,2,1,3,6,1,7,7,0.261188,0.269945,0.000001,0.001342,0.000755,NaN,0,506,2,20,0,0.005147
1143,0,,2,1,3,6,1,7,7,0.255978,0.263767,0,0.001398,0.00104,NaN,0,506,14,84,0,0.007899
1028,0,,1,0,1,7,0,7,0,0,0,0,0.003555,0,NaN,0,505,1,1,0,0.02022
1075,0,,2,0,2,7,0,7,0,0,0,0,0.002859,0,NaN,0,117,3,16,1,0.01215
1070,0,,4,0,4,7,0,7,0,0,0,0,0.004976,0,NaN,0,196,3,16,0.916667,0.023385
1019,0,,1,0,1,7,0,7,0,0,0,0,0.001267,0,NaN,0,263,8,28,0,0.006004
854,0,,7,8,15,9,-2,7,6,0.307509,0.319829,0.000304,0.006424,0.008555,NaN,0,506,11,26,0.089286,0.036014
3392,0,,1,3,4,1,7,8,6,0.309414,0.328961,0,0.003034,0.005512,NaN,0,506,13,34,0.333333,0.007084
3206,0,,1,2,3,1,7,8,7,0.276266,0.289034,0.000003,0.002995,0.003119,NaN,0,506,12,74,0,0.015551
3096,0,,1,3,4,1,7,8,6,0.303942,0.318539,0.000017,0.002881,0.005683,NaN,0,506,2,103,0.166667,0.015207
3372,0,,3,6,9,1,7,8,7,0.294738,0.308965,0,0.004704,0.005013,NaN,0,506,3,16,0.733333,0.018216
3428,0,,4,4,8,1,7,8,7,0.245496,0.254221,0.000036,0.004709,0.000703,NaN,0,506,3,16,0.333333,0.018512
2532,0,,1,1,2,1,7,8,7,0.24243,0.249068,0,0.000244,0.000238,NaN,0,506,2,9,0,0.001396
2280,0,,5,2,7,2,6,8,7,0.291142,0.306385,0.000004,0.014736,0.006598,NaN,0,506,13,32,0.4,0.077686
2386,0,,2,2,4,2,6,8,7,0.283842,0.298793,0,0.004213,0.004826,NaN,0,506,12,74,1,0.024618
2199,0,,2,2,4,2,6,8,7,0.278795,0.289948,0,0.001809,0.001859,NaN,0,506,1,4,1,0.010723
2357,0,,2,2,4,2,6,8,7,0.253948,0.263494,0.000001,0.001169,0.001215,NaN,0,506,15,86,0,0.006242
1867,0,,3,3,6,3,5,8,6,0.309465,0.329166,0.000046,0.006739,0.00505,NaN,0,506,1,5,0.5,0.028301
1709,0,,3,3,6,3,5,8,6,0.309209,0.322325,0,0.007969,0.008886,NaN,0,506,8,23,0.833333,0.046408
1632,0,,2,2,4,3,5,8,6,0.303794,0.315101,0,0.005055,0.005189,NaN,0,506,8,28,1,0.027131
1849,0,,1,1,2,3,5,8,7,0.278525,0.292764,0,0.003818,0.004185,NaN,0,506,13,38,0,0.021747
1813,0,,3,3,6,3,5,8,7,0.27836,0.291656,0.000011,0.001904,0.00245,NaN,0,506,12,74,0.666667,0.013066
1894,0,,1,2,3,3,5,8,7,0.284424,0.297467,0,0.002701,0.003671,NaN,0,506,3,16,1,0.011728
1895,0,,3,5,8,3,5,8,7,0.289746,0.303441,0.000457,0.003909,0.003529,NaN,0,506,3,16,0.2,0.017441
1746,0,,2,2,4,3,5,8,7,0.284143,0.295132,0,0.003006,0.00292,NaN,0,506,11,86,1,0.015655
1628,0,,3,5,8,3,5,8,6,0.294506,0.306281,0.000016,0.001234,0.00297,NaN,0,506,6,3,0.1,0.006593
1801,0,,1,1,2,3,5,8,8,0.234027,0.243016,0,0.00025,0.000259,NaN,0,506,12,74,0,0.001664
1780,0,,2,2,4,3,5,8,7,0.269162,0.280112,0.000003,0.001598,0.001701,NaN,0,506,7,98,0,0.009329
1605,0,,2,2,4,3,5,8,7,0.241524,0.248205,0,0.00023,0.00043,NaN,0,506,2,9,1,0.002527
1620,0,,2,2,4,3,5,8,7,0.266804,0.276719,0.000009,0.001473,0.00184,NaN,0,506,15,9,0,0.009609
1688,0,,2,3,5,3,5,8,7,0.237543,0.245073,0.000018,0.00004,0.000359,NaN,0,506,6,52,0,0.000607
1633,0,,3,4,7,3,5,8,7,0.245705,0.25344,0.000003,0.00039,0.00053,NaN,0,506,2,71,0.166667,0.002381
1661,0,,2,3,5,3,5,8,7,0.258076,0.269201,0.000012,0.00021,0.000885,NaN,0,506,6,3,0,0.001313
1579,0,,4,3,7,4,4,8,6,0.308116,0.32675,0.000038,0.009652,0.006197,NaN,0,506,13,78,0.333333,0.049213
1500,0,,4,4,8,4,4,8,6,0.297357,0.316489,0.000083,0.004299,0.004232,NaN,0,506,1,24,0.166667,0.024105
1492,0,,3,3,6,4,4,8,6,0.309874,0.328707,0.000023,0.006271,0.006065,NaN,0,506,1,1,0.333333,0.033995
1491,0,,4,4,8,4,4,8,6,0.317839,0.337839,0.000142,0.007863,0.008065,NaN,0,506,1,22,0,0.043786
1482,0,,4,5,9,4,4,8,6,0.307484,0.327831,0.000044,0.006553,0.007043,NaN,0,506,1,100,0.6,0.037025
1483,0,,4,4,8,4,4,8,6,0.305927,0.326114,0.000023,0.006564,0.006574,NaN,0,506,1,100,0.833333,0.037025
1436,0,,2,2,4,4,4,8,6,0.300289,0.31978,0.000158,0.003984,0.004214,NaN,0,506,6,1,0,0.024358
1475,0,,4,4,8,4,4,8,6,0.324219,0.343239,0.000007,0.009778,0.010399,NaN,0,506,13,11,0.666667,0.056186
1589,0,,3,2,5,4,4,8,6,0.294252,0.307277,0.000025,0.009556,0.003378,NaN,0,506,13,1,0.5,0.037788
1547,0,,1,1,2,4,4,8,7,0.278525,0.292764,0,0.003818,0.004185,NaN,0,506,13,38,0,0.021747
1555,0,,2,2,4,4,4,8,6,0.287611,0.303687,0,0.006699,0.007084,NaN,0,506,13,38,1,0.036954
1548,0,,2,2,4,4,4,8,7,0.295063,0.311501,0.000002,0.007679,0.007911,NaN,0,506,7,38,0.5,0.041435
1560,0,,4,4,8,4,4,8,6,0.286665,0.302211,0.000008,0.009709,0.007432,NaN,0,506,13,77,0.55,0.052247
1459,0,,4,4,8,4,4,8,6,0.304932,0.324046,0.000042,0.010236,0.009809,NaN,0,506,13,34,0.5,0.051983
1415,0,,3,3,6,4,4,8,6,0.308802,0.325198,0.000024,0.006549,0.005686,NaN,0,506,2,91,0.666667,0.031113
1546,0,,1,2,3,4,4,8,6,0.274868,0.286829,0,0.002881,0.003181,NaN,0,506,13,77,0.5,0.015207
1495,0,,3,3,6,4,4,8,6,0.298233,0.312441,0.000007,0.006198,0.006038,NaN,0,506,15,98,0.666667,0.031891
1556,0,,3,3,6,4,4,8,6,0.288964,0.303394,0.000206,0.00406,0.003427,NaN,0,506,13,52,0.333333,0.01817
1484,0,,4,4,8,4,4,8,7,0.291255,0.30393,0.00001,0.004969,0.005561,NaN,0,506,11,100,0.333333,0.02922
1476,0,,3,4,7,4,4,8,7,0.306127,0.319222,0.000022,0.00381,0.006518,NaN,0,506,11,23,0.333333,0.018619
1508,0,,4,4,8,4,4,8,7,0.304535,0.316723,0.001358,0.006367,0.006456,NaN,0,506,11,100,0.166667,0.032897
1534,0,,1,1,2,4,4,8,7,0.263558,0.275277,0,0.001218,0.001789,NaN,0,506,12,74,0,0.009067
1529,0,,1,1,2,4,4,8,7,0.263558,0.275277,0,0.001218,0.001789,NaN,0,506,12,74,0,0.009067
1537,0,,4,4,8,4,4,8,7,0.274606,0.288314,0.000004,0.002067,0.002556,NaN,0,506,12,74,0.666667,0.013465
1532,0,,2,4,6,4,4,8,7,0.266652,0.27984,0.000001,0.001468,0.002411,NaN,0,506,12,74,0.583333,0.010731
1471,0,,4,4,8,4,4,8,6,0.299976,0.314416,0.000046,0.006691,0.006585,NaN,0,506,11,26,0.333333,0.034398
1427,0,,4,4,8,4,4,8,6,0.290871,0.303345,0.000253,0.002926,0.004699,NaN,0,506,2,102,0.1,0.015594
1490,0,,3,3,6,4,4,8,6,0.289277,0.300529,0.000495,0.003525,0.003571,NaN,0,506,13,15,0,0.018448
1477,0,,4,4,8,4,4,8,7,0.272846,0.283884,0.000499,0.001867,0.001898,NaN,0,506,7,48,0,0.010819
1422,0,,1,1,2,4,4,8,7,0.250485,0.258961,0,0.000367,0.00054,NaN,0,506,2,20,1,0.000963
1400,0,,2,2,4,4,4,8,7,0.252289,0.26118,0.000003,0.000598,0.001577,NaN,0,506,2,20,0,0.008158
1402,0,,4,4,8,4,4,8,7,0.262745,0.273323,0.000241,0.000991,0.000815,NaN,0,506,3,9,0,0.007265
1449,0,,4,4,8,4,4,8,7,0.284445,0.296039,0.000065,0.002936,0.003343,NaN,0,506,2,12,0.083333,0.018055
1540,0,,3,3,6,4,4,8,6,0.284381,0.296099,0.000011,0.003591,0.002675,NaN,0,506,11,5,0,0.014066
1399,0,,2,2,4,4,4,8,7,0.273324,0.28312,0.000033,0.001304,0.00113,NaN,0,506,6,89,0,0.006263
1404,0,,4,4,8,4,4,8,7,0.278691,0.290533,0.000024,0.003255,0.002929,NaN,0,506,2,85,0,0.016704
1473,0,,4,4,8,4,4,8,7,0.289814,0.302089,0.000005,0.004546,0.004955,NaN,0,506,14,103,0.416667,0.026427
1417,0,,4,4,8,4,4,8,7,0.294437,0.305598,0.00004,0.002647,0.002835,NaN,0,506,8,89,0,0.016067
1504,0,,2,1,3,4,4,8,7,0.247588,0.25469,0,0.000731,0.000469,NaN,0,506,11,78,1,0.005585
1460,0,,2,2,4,4,4,8,7,0.268256,0.277798,0.000038,0.001352,0.00131,NaN,0,506,6,89,0,0.007396
1511,0,,3,3,6,4,4,8,7,0.273444,0.28409,0.000005,0.00176,0.001768,NaN,0,506,13,48,0.333333,0.009636
1405,0,,4,4,8,4,4,8,6,0.275454,0.285571,0.000305,0.002166,0.00163,NaN,0,506,2,17,0,0.008352
1453,0,,4,4,8,4,4,8,7,0.28367,0.29495,0.000007,0.002892,0.002784,NaN,0,506,2,74,0,0.015674
1488,0,,4,4,8,4,4,8,7,0.288253,0.299302,0.000005,0.003744,0.003781,NaN,0,506,1,66,0.166667,0.020288
1561,0,,3,3,6,4,4,8,7,0.259326,0.268843,0.000021,0.001245,0.000932,NaN,0,506,14,88,0,0.00487
1507,0,,2,2,4,4,4,8,7,0.266652,0.277123,0.000002,0.001234,0.001145,NaN,0,506,7,40,0,0.006437
1514,0,,2,2,4,4,4,8,7,0.281878,0.293249,0,0.002943,0.002223,NaN,0,506,14,42,1,0.011143
1433,0,,4,4,8,4,4,8,7,0.255402,0.263774,0.000032,0.000489,0.000435,NaN,0,506,6,17,0.166667,0.002664
1443,0,,2,2,4,4,4,8,7,0.220256,0.226091,0.000003,0.000074,0.000067,NaN,0,506,1,5,0,0.000393
1432,0,,3,3,6,4,4,8,7,0.253931,0.262233,0.000022,0.000499,0.000516,NaN,0,506,11,45,0.333333,0.003161
1575,0,,2,2,4,4,4,8,7,0.249268,0.258395,0.000001,0.000522,0.000618,NaN,0,506,15,30,0,0.003468
1588,0,,4,4,8,4,4,8,6,0.275413,0.286185,0.000273,0.002146,0.002194,NaN,0,506,1,70,0.166667,0.010932
1426,0,,1,1,2,4,4,8,7,0.228671,0.234938,0,0.000093,0.000139,NaN,0,506,2,56,0,0.000843
1438,0,,2,2,4,4,4,8,7,0.258681,0.268044,0.000008,0.000719,0.001044,NaN,0,506,6,3,0,0.005985
1466,0,,2,2,4,4,4,8,7,0.240779,0.246933,0.000979,0.000208,0.000315,NaN,0,506,2,70,0,0.001776
1435,0,,2,2,4,4,4,8,8,0.184636,0.189021,0.000003,0.000003,0.000003,NaN,0,506,6,89,0,0.000104
1503,0,,1,1,2,4,4,8,7,0.258058,0.267266,0,0.001239,0.001385,NaN,0,506,7,86,0,0.007624
1467,0,,2,2,4,4,4,8,8,0.219379,0.225387,0.000006,0.000052,0.000042,NaN,0,506,2,58,0,0.000364
1585,0,,1,1,2,4,4,8,8,0.208723,0.213738,0,0.000018,0.000019,NaN,0,506,1,4,0,0.00015
1452,0,,1,1,2,4,4,8,8,0.215444,0.22108,0,0.000058,0.000051,NaN,0,506,2,3,0,0.000405
1572,0,,1,1,2,4,4,8,8,0.236165,0.242779,0,0.000252,0.000237,NaN,0,506,13,28,0,0.001264
1392,0,,2,2,4,5,3,8,6,0.309286,0.327982,0.000012,0.006361,0.006267,NaN,0,506,1,1,0,0.033882
1365,0,,3,3,6,5,3,8,6,0.294506,0.313575,0.000076,0.00382,0.003753,NaN,0,506,1,10,0.333333,0.021482
1337,0,,5,3,8,5,3,8,7,0.293882,0.305469,0.000025,0.00908,0.005342,NaN,0,506,13,57,0.3,0.050533
1359,0,,3,2,5,5,3,8,7,0.299592,0.3138,0,0.009128,0.006695,NaN,0,506,8,38,1,0.050322
1310,0,,3,1,4,5,3,8,7,0.279148,0.292463,0.000001,0.009988,0.003646,NaN,0,506,15,37,0.833333,0.050747
1305,0,,3,3,6,5,3,8,6,0.291369,0.30435,0.000009,0.004475,0.004104,NaN,0,506,1,5,0.666667,0.022698
1255,0,,3,2,5,5,3,8,7,0.252035,0.261192,0.000004,0.000797,0.000713,NaN,0,506,6,9,0.333333,0.005472
1268,0,,2,2,4,5,3,8,7,0.241617,0.247982,0.000008,0.000306,0.000281,NaN,0,506,2,17,0,0.001565
1240,0,,2,2,4,5,3,8,7,0.239839,0.245916,0.000007,0.000235,0.000258,NaN,0,506,2,17,0,0.001519
1086,0,,3,2,5,6,2,8,6,0.285878,0.298839,0.000491,0.002971,0.002463,NaN,0,506,2,20,0,0.015116
1208,0,,2,1,3,6,2,8,8,0.225506,0.232301,0,0.002859,0.000084,NaN,0,506,3,16,1,0.01215
1093,0,,3,2,5,6,2,8,7,0.26841,0.279457,0.000004,0.002011,0.001673,NaN,0,506,2,96,0,0.010614
1131,0,,3,2,5,6,2,8,7,0.268795,0.278474,0.000072,0.001514,0.001094,NaN,0,506,2,48,0.333333,0.008914
1094,0,,4,2,6,6,2,8,7,0.251308,0.259157,0.000011,0.001393,0.000458,NaN,0,506,14,17,0,0.00829
1196,0,,2,2,4,6,2,8,7,0.24129,0.250353,0.000001,0.000348,0.000341,NaN,0,506,15,22,0,0.001937
1049,0,,4,1,5,7,1,8,8,0.208712,0.214423,0.000001,0.001631,0.000035,NaN,0,506,12,0,0.333333,0.011242
989,0,,2,1,3,7,1,8,6,0.277597,0.287577,0,0.002227,0.00184,NaN,0,506,2,20,1,0.01106
1017,0,,2,1,3,7,1,8,8,0.194558,0.198053,0,0.00023,0.000005,NaN,0,506,2,9,1,0.002527
995,0,,3,4,7,7,1,8,7,0.263169,0.272901,0.000041,0.00158,0.000496,NaN,0,506,2,20,0.1,0.007481
1015,0,,2,1,3,7,1,8,7,0.232531,0.239378,0.000004,0.000147,0.000167,NaN,0,506,2,3,0,0.001115
1000,0,,2,1,3,7,1,8,7,0.240532,0.247309,0,0.000443,0.000277,NaN,0,506,2,53,0,0.002219
977,0,,1,0,1,8,0,8,0,0,0,0,0.002696,0,NaN,0,429,11,23,0,0.015861
970,0,,1,0,1,8,0,8,0,0,0,0,0.003341,0,NaN,0,400,14,51,0,0.017061
924,0,,3,0,3,8,0,8,0,0,0,0,0.00359,0,NaN,0,269,8,58,0,0.019532
919,0,,3,0,3,8,0,8,0,0,0,0,0.001428,0,NaN,0,46,6,89,0,0.00687
928,0,,1,0,1,8,0,8,0,0,0,0,0.000104,0,NaN,0,79,2,103,0,0.000652
3107,0,,1,1,2,1,8,9,7,0.252086,0.260359,0,0.000916,0.000919,NaN,0,506,2,43,0,0.004843
3248,0,,1,1,2,1,8,9,8,0.235483,0.241396,0,0.00022,0.000553,NaN,0,506,3,57,0,0.002505
2583,0,,1,2,3,1,8,9,8,0.217167,0.223481,0.000008,0.000042,0.000045,NaN,0,506,6,89,0,0.000316
2149,0,,2,3,5,2,7,9,6,0.296745,0.315982,0.000017,0.003755,0.005056,NaN,0,506,1,63,0.333333,0.021299
2001,0,,2,3,5,2,7,9,6,0.312719,0.329579,0.000024,0.00408,0.008153,NaN,0,506,13,68,0.333333,0.022757
2179,0,,2,3,5,2,7,9,6,0.312146,0.325296,0.000009,0.003932,0.008285,NaN,0,506,14,100,0.333333,0.019035
1901,0,,1,1,2,3,6,9,6,0.293514,0.312147,0,0.003555,0.003539,NaN,0,506,1,1,0,0.02022
1724,0,,2,2,4,3,6,9,6,0.302177,0.321577,0.000023,0.005199,0.005462,NaN,0,506,1,1,0,0.030735
1860,0,,3,3,6,3,6,9,6,0.299329,0.318099,0.000027,0.004695,0.004548,NaN,0,506,1,90,0.333333,0.025603
1603,0,,3,6,9,3,6,9,6,0.307383,0.319891,0.000349,0.005564,0.006697,NaN,0,506,2,2,0.066667,0.030565
1836,0,,2,2,4,3,6,9,6,0.292689,0.310617,0,0.00744,0.007121,NaN,0,506,13,38,1,0.037217
1868,0,,3,5,8,3,6,9,7,0.276389,0.289568,0.000827,0.003048,0.003074,NaN,0,506,14,74,0,0.015863
1776,0,,3,4,7,3,6,9,6,0.288875,0.302624,0.000005,0.005929,0.005944,NaN,0,506,11,86,0.333333,0.030352
1762,0,,5,6,11,3,6,9,6,0.3108,0.324491,0.00007,0.007611,0.007754,NaN,0,506,14,50,0.066667,0.038098
1871,0,,3,2,5,3,6,9,7,0.261955,0.272537,0.000002,0.006486,0.001718,NaN,0,506,14,10,0.5,0.033129
1674,0,,1,2,3,3,6,9,8,0.237513,0.245507,0,0.000215,0.000294,NaN,0,506,6,52,1,0.00183
1641,0,,2,2,4,3,6,9,7,0.241384,0.248877,0.000015,0.000253,0.000316,NaN,0,506,2,17,0,0.001944
1806,0,,1,1,2,3,6,9,7,0.282047,0.29511,0,0.003861,0.003726,NaN,0,506,7,6,0,0.019688
1740,0,,3,5,8,3,6,9,7,0.271876,0.282305,0.000012,0.001926,0.00204,NaN,0,506,7,100,0,0.009853
1639,0,,1,2,3,3,6,9,7,0.228086,0.233601,0,0.000069,0.000095,NaN,0,506,11,26,1,0.00041
1583,0,,1,1,2,4,5,9,6,0.293514,0.312147,0,0.003555,0.003539,NaN,0,506,1,1,0,0.02022
1509,0,,4,4,8,4,5,9,6,0.29952,0.318295,0.000062,0.004402,0.00446,NaN,0,506,1,72,0,0.025094
1442,0,,3,3,6,4,5,9,6,0.302837,0.322698,0,0.004881,0.004818,NaN,0,506,1,4,1,0.027955
1502,0,,5,4,9,4,5,9,6,0.318433,0.33763,0.000135,0.011602,0.007384,NaN,0,506,14,50,0.2,0.055968
1457,0,,4,4,8,4,5,9,6,0.295972,0.315101,0.000262,0.004201,0.004222,NaN,0,506,7,48,0.166667,0.024038
1409,0,,3,4,7,4,5,9,6,0.308319,0.320995,0.000229,0.005702,0.006095,NaN,0,506,8,68,0.416667,0.03255
1523,0,,3,5,8,4,5,9,6,0.319138,0.335566,0.000056,0.005543,0.010976,NaN,0,506,13,44,0.25,0.034581
1487,0,,4,5,9,4,5,9,6,0.320805,0.335197,0.000192,0.007505,0.012932,NaN,0,506,13,57,0.35,0.043561
1550,0,,3,3,6,4,5,9,6,0.313898,0.328841,0.000008,0.008826,0.00972,NaN,0,506,14,38,0.5,0.050068
1536,0,,3,5,8,4,5,9,6,0.313006,0.328312,0.000015,0.00732,0.010645,NaN,0,506,1,22,0.3,0.040107
1461,0,,3,3,6,4,5,9,6,0.276226,0.288533,0.000494,0.003101,0.003348,NaN,0,506,13,103,0,0.017769
1516,0,,3,3,6,4,5,9,6,0.287854,0.303407,0.000016,0.006178,0.006033,NaN,0,506,15,86,0,0.031842
1518,0,,2,5,7,4,5,9,6,0.295295,0.310368,0.000009,0.005541,0.005327,NaN,0,506,13,10,0,0.022097
1472,0,,6,5,11,4,5,9,7,0.264469,0.27484,0.000047,0.004001,0.001398,NaN,0,506,11,26,0.1,0.023894
1577,0,,3,3,6,4,5,9,7,0.26893,0.280471,0.000001,0.003115,0.002927,NaN,0,506,15,65,0.333333,0.015684
1528,0,,4,3,7,4,5,9,7,0.26633,0.279333,0.000034,0.001533,0.002141,NaN,0,506,12,74,0.416667,0.011799
1416,0,,1,1,2,4,5,9,7,0.250485,0.258961,0,0.000367,0.00054,NaN,0,506,2,20,1,0.000963
1567,0,,1,1,2,4,5,9,7,0.252086,0.260359,0,0.000916,0.000919,NaN,0,506,2,43,0,0.004843
1539,0,,2,2,4,4,5,9,7,0.253141,0.261689,0,0.000984,0.00107,NaN,0,506,2,43,1,0.005744
1480,0,,1,1,2,4,5,9,7,0.259164,0.26919,0,0.000522,0.000496,NaN,0,506,1,4,0,0.003016
1448,0,,3,3,6,4,5,9,7,0.241539,0.248338,0.000262,0.00023,0.000435,NaN,0,506,2,9,0.5,0.002613
